Date,price,rolling_12,rolling_18,rolling_24,rolling_30,rolling_36,rolling_42,rolling_48,rolling_54,rolling_60,diff%_rolling_12,diff%_rolling_18,diff%_rolling_24,diff%_rolling_30,diff%_rolling_36,diff%_rolling_42,diff%_rolling_48,diff%_rolling_54,diff%_rolling_60
1988-07-01,15.498,17.77433333333333,18.265,17.648583333333335,16.832033333333335,18.65358333333333,19.95090476190476,20.925666666666665,21.948055555555555,22.789916666666667,-0.12806856328413624,-0.15149192444566117,-0.12185586189637516,-0.07925562568198351,-0.16916767555831533,-0.22319312407361874,-0.259378434777068,-0.29387822257096935,-0.31996241027647465
1988-08-01,15.524000000000001,17.3785,18.142666666666663,17.66658333333333,16.834766666666667,18.313833333333335,19.671214285714285,20.639708333333335,21.677296296296298,22.516816666666664,-0.10671231694334943,-0.14433747335930017,-0.1212788739569525,-0.07786069700995753,-0.15233475605871702,-0.21082655221371321,-0.24785758842683905,-0.2838590298434785,-0.31055973720382307
1988-09-01,14.467,16.956916666666665,17.929444444444442,17.647999999999996,16.8964,17.92988888888889,19.34333333333333,20.330458333333333,21.375555555555554,22.239433333333334,-0.14683781937557425,-0.19311498776066668,-0.18024705349048029,-0.14378210743116873,-0.19313498875248655,-0.25209374461485423,-0.28840758221961704,-0.3231988772221644,-0.3494888209082066
1988-10-01,13.798,16.45275,17.660277777777775,17.60408333333333,16.9281,17.492666666666665,18.986023809523807,20.018645833333334,21.06407407407407,21.962566666666667,-0.1613560043153881,-0.21869858596662303,-0.21620457374946148,-0.18490557120999998,-0.21121231754258918,-0.2732548879940507,-0.31074258894051904,-0.34495103124505466,-0.3717492035691032
1988-11-01,13.977,16.04083333333333,17.358166666666666,17.552833333333332,16.8792,17.025,18.661119047619046,19.724458333333335,20.75772222222222,21.698183333333333,-0.1286612291547612,-0.19478823608483992,-0.20371829809052663,-0.17193942840892937,-0.1790308370044052,-0.25100954748030974,-0.2913873849514245,-0.3266602255117907,-0.35584469053092765
1988-12-01,16.266,15.959583333333333,17.148833333333336,17.56075,16.972433333333335,16.720499999999998,18.402142857142856,19.5335625,20.503999999999998,21.481949999999998,0.019199540505965514,-0.05148066437950127,-0.07372976666714125,-0.041622395531577865,-0.02718220148918989,-0.1160812017234018,-0.16727939411973625,-0.20669137729223566,-0.2428061698309511
1989-01-01,17.983,16.028166666666664,16.961499999999997,17.532708333333332,17.186033333333334,16.582666666666665,18.179619047619045,19.374020833333333,20.304574074074075,21.286833333333334,0.12196237872911253,0.06022462635969716,0.02568294972491901,0.04637292685339449,0.08444560585350182,-0.010815355762077736,-0.07179825216973326,-0.114337491917074,-0.1552054869598578
1989-02-01,17.826,16.11658333333333,16.825499999999998,17.536875,17.277166666666666,16.648888888888884,17.943214285714284,19.17725,20.09301851851852,21.081516666666666,0.10606569837486252,0.05946331461175017,0.016486688762963875,0.0317663968822049,0.07070208222103613,-0.006532513285961517,-0.07046109322243806,-0.11282617972153587,-0.15442516390740382
1989-03-01,19.445,16.38558333333333,16.820999999999998,17.584374999999998,17.42823333333333,16.838527777777777,17.732642857142856,18.9940625,19.910314814814814,20.892916666666665,0.18671393043681722,0.15599548183817863,0.10581126710502947,0.11571836502839278,0.15479216809334417,0.09656525294352229,0.023740971685230688,-0.023370540302486018,-0.0693017968609775
1989-04-01,21.04,16.64933333333333,16.88722222222222,17.68425,17.6345,17.06611111111111,17.53030952380952,18.832291666666666,19.767259259259262,20.733283333333333,0.2637142628333468,0.24591242556831272,0.1897592490492953,0.193115767387791,0.23285263192161212,0.20020698844042917,0.11722993528403117,0.06438630282772091,0.014793444035636736
