Date,price,rolling_12,rolling_18,rolling_24,rolling_30,rolling_36,rolling_42,rolling_48,rolling_54,rolling_60,diff%_rolling_12,diff%_rolling_18,diff%_rolling_24,diff%_rolling_30,diff%_rolling_36,diff%_rolling_42,diff%_rolling_48,diff%_rolling_54,diff%_rolling_60
1996-12-31,25.17,22.67833333333333,21.20833333333333,20.59,20.032,19.538333333333334,19.125166666666665,19.18339583333333,19.343833333333333,19.46325,0.10986991989417214,0.18679764243614946,0.22243807673627985,0.25648961661341885,0.2882367994540647,0.316066962379413,0.31207218047725754,0.3011898710183264,0.29320642749797715
1997-12-31,16.71,19.894166666666663,21.325000000000006,21.28625,20.682666666666673,20.35805555555556,19.992619047619048,19.627291666666665,19.296055555555554,19.32555,-0.160055292589955,-0.21641266119577968,-0.2149862000117446,-0.19207710159876232,-0.1791946949746892,-0.16419154688039614,-0.14863444820668487,-0.13401990619844575,-0.1353415556090253
1998-12-31,12.47,14.035,15.81111111111111,16.964583333333334,18.409000000000002,18.869166666666665,18.783333333333328,18.777291666666667,18.668703703703702,18.508833333333328,-0.1115069469184182,-0.2113141250878425,-0.2649392115927792,-0.32261393883426576,-0.3391335070441195,-0.3361135758651286,-0.3358999678246108,-0.3320371784825069,-0.32626763797466063
1999-12-31,27.18,20.4775,18.05722222222222,17.256249999999998,17.677666666666667,18.135555555555555,19.0,19.27125,19.15981481481481,19.117333333333328,0.3273104627029667,0.5052149032397012,0.5750814922129664,0.5375332340240981,0.4987133929665482,0.4305263157894737,0.4103911266783422,0.41859408677498255,0.4217464081461851
2000-12-31,29.58,30.49833333333333,28.44388888888889,25.48791666666667,23.033666666666665,21.670277777777773,21.340714285714284,21.22625,21.55518518518518,21.516666666666666,-0.03011093502377178,0.039942186370827616,0.16054993379215632,0.2842071750047033,0.3650032686859882,0.3860829400542223,0.3935575054472645,0.3722916201309303,0.3747482571649884
2001-12-31,19.67,25.09833333333333,27.322222222222226,27.79833333333333,27.10566666666667,25.35805555555555,23.62357142857143,22.52729166666667,22.17574074074074,22.00066666666667,-0.21628262168802698,-0.2800732004880032,-0.29240362132022296,-0.2743214825928157,-0.224309610139228,-0.16735705862788378,-0.12683689228805792,-0.11299468054012965,-0.10593618375200747
2002-12-31,32.94,27.20333333333333,25.592777777777773,26.15083333333333,27.27466666666667,27.6,27.133571428571425,25.819375,24.41907407407407,23.4625,0.21088101948290644,0.2870818590314108,0.2596156910232306,0.20771411810715668,0.19347826086956524,0.21399426119461928,0.27578611023698274,0.3489454964622372,0.4039424613745336
2003-12-31,34.27,31.25083333333333,30.585555555555555,29.22708333333333,27.855999999999998,27.85083333333333,28.410714285714285,28.51270833333333,28.048518518518513,26.90566666666667,0.096610757046479,0.12046354488320572,0.1725425903485638,0.23025560022975305,0.2304838275335869,0.20623507228158405,0.20192019640365053,0.2218114114431346,0.273709379684577
2004-12-31,46.84,42.48583333333333,38.75277777777778,36.86833333333333,35.345666666666666,33.64666666666666,32.03595238095238,31.50958333333333,31.538518518518515,31.30733333333333,0.10248514210619238,0.20868754927962155,0.27046697708060224,0.32519780831219275,0.3921141272042801,0.462107305036752,0.4865318752231466,0.4851680484768774,0.4961350908200423
2005-12-31,65.51,58.02166666666666,54.38388888888888,50.25375,46.46033333333333,43.91944444444444,41.82452380952381,39.740416666666654,37.810555555555545,36.812,0.12906098296613353,0.2045846911360597,0.3035843096286349,0.4100200170754983,0.4915944595534758,0.5663059380746088,0.6484477389727087,0.7325849630467686,0.7795827447571446
